,url,type
17954,absoluteastronomy.com/topics/List_of_high_schools_in_Indiana,benign
17955,linkedin.com/pub/rory-pszenitzki/6/524/254,benign
17956,archive.org/stream/atlantacitydirec1881shol/atlantacitydirec1881shol_djvu.txt,benign
17957,youtube.com/watch?v=6SVKAUhF-MM,benign
17958,findagrave.com/php/famous.php?page=cem&globalSearchCriteria=&globalSearchType=&FSlastinitial=&FSstateid=&FSctf=&firstName=&lastName=&FScemeteryid=639447&FScityid=&FScountryid=&FScountyid=&FSstartrow=1,benign
17959,susannazevi.com/,benign
17960,http://www.italsolution.com/condizioni-di-utilizzo.html,defacement
17961,http://www.sportraad-maasmechelen.be/index.php?view=article&catid=6:ligging&id=4:ligging&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=5,defacement
17962,http://www.friperievirtuelle.com/nba/david.l@bigpond.net.au,phishing
17963,sugarlimeblue.com/,benign
17964,educationindex.com/usa/california/oakland/skyline-high-58686/,benign
17965,aitchison.edu.pk/,benign
17966,facebook.com/djluniz.younesghazi,benign
17967,http://hubpages.com/hub/Keys-for-Creating-an-Accurate-Project-Time-and-Cost-Estimate,benign
17968,en.wikipedia.org/wiki/Lorne%2C_Scotland,benign
17969,jonathanselby.com/Rfam.html,benign
17970,oneclick.indiatimes.com/topic/Paraguay_national_football_team,benign
17971,http://mic.com/articles/117892/tina-fey-stripped-down-to-her-underwear-but-not-for-the-reason-you-think,benign
17972,http://www.musimagen.com/lista_socios.php?letra=V,defacement
17973,profilecanada.com/companydetail.cfm?company=2587292_Antonio_Barrette_Entreprises_Qubec_QC,benign
17974,http://www.estetango.com/eventi-ferrara/details/36-milonga.html,defacement
17975,rootsweb.ancestry.com/~wioconto/fireinjured.htm,benign
17976,islamicfinder.org/addwiz.php?country=Slovenia&city=St&start=0&state=3,benign
17977,ebay.com/itm/1961-Mannys-Baseball-Land-Marty-Keough-Senators-8x10-/140483127831,benign
17978,theclockdepot.com/seth-thomas-clocks.html,benign
17979,http://www.honarcinema.com/index.php?option=com_content&view=frontpage&Itemid=1&limitstart=25,defacement
17980,chrismakepeace.homestead.com/FirstPage.html,benign
17981,http://torcache.net/torrent/1532DD1CDBFB9937A843806951A3C5F3738BA42C.torrent?title=[kickass.to]the.flash.2014.s01e12.hdtv.x264.lol.ettv,benign
17982,companydatabase.org/c/bottled-canned-soft-drinks-carbonated-waters/beverages-manufacturers/manufacture-sale-beverages/alcoholic-beverages/united-states/distilled-spirit/robert-l-anello.html,benign
17983,forestry.about.com/cs/treeid/a/the_locust.htm,benign
17984,plainswindeis.anl.gov/,benign
17985,meat-free-mondays.com/,benign
17986,http://www.masseyfergusonsocialclub.co.uk/index.php?option=com_content&view=article&id=45&Itemid=69,defacement
17987,http://mic.com/articles/117254/two-suspects-killed-after-attempted-shooting-outside-draw-muhammad-art-event-in-texas,benign
17988,mc2saintbarth.com/category.php?catid=2,benign
17989,military-art.com/mall/profiles.php?SigID=862,benign
17990,http://realty-catalog.com/component/mtree/search-by/-/ะบ\321%83ะฟะธ\321%82\321%8Cะดะพะผะฒ\320%9F\321%80ะฐะณะต.html,defacement
17991,http://seesaawiki.jp/pathofexile/d/Nemesis%2bShrines%20One%20Week%20Race%20%a4%ce%b9%f0%c3%ce,benign
17992,artfact.com/artist/tondino-gentile-kwh177ykir,benign
17993,btjunkie.org/torrent/KKSF-SanFrancisco-Annual-Jazz-Samplers-vols-04-16/39529ece3a6e441a24583bc6c69b1b4ee8b7a398a755,benign
17994,scribd.com/doc/26892660/Louis-Philippe-Hebert-Project,benign
17995,rufflemyfeathers.com/1387956.html,benign
17996,thehockeywriters.com/hockey-royalty-part-one-howie-morenz/,benign
17997,infoplease.com/ce6/people/A0817247.html,benign
17998,http://www.homedesign.com.br/index.php?option=com_content&view=category&id=11:buffet&layout=produtos&Itemid=13,defacement
17999,http://portalenlaces.com/diarios/dchile.htm,defacement
18000,http://www.autoretro.it/products.htm,defacement
18001,partyxtraz.blogspot.com/2007/10/jamaican-dub-poet-neto-meeks-charged.html,benign
18002,hotfrog.ca/Companies/Garage-Fernand-Leblanc,benign
18003,http://pastehtml.com/view/bg2o6gmu5.html,phishing
18004,http://censor.net.ua/tag/5084/%D0%90%D0%BD%D1%82%D0%B8%D1%82%D0%B5%D1%80%D1%80%D0%BE%D1%80%D0%B8%D1%81%D1%82%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B0%D1%8F+%D0%BE%D0%BF%D0%B5%D1%80%D0%B0%D1%86%D0%B8%D1%8F,benign
18005,http://www.keokukyachtclub.com/index.php?option=com_jcalpro&Itemid=54&extmode=week&date=2013-01-05,defacement
18006,http://correios.com.br/para-sua-empresa/comunicacao/certificados-digitais/agencias-credenciadas/agencias-credenciadas-1/goias,benign
18007,keshiweicy.com,phishing
18008,http://www.franekwilkomirski.pl/jak-moesz-pomoc/15-ach-to-moje-zoo.html,defacement
18009,oracle.com/us/industries/financial-services/index.htm,benign
18010,http://emgn.com/entertainment/the-most-amazing-and-beautiful-bridges-you-will-ever-see/,benign
18011,inthepresentsea.com/the_actual_site/petoantigua.html,benign
18012,encyclopediavirginia.org/Davis_Varina_1826-1906,benign
18013,italianamericandigest.com/,benign
18014,en.wikipedia.org/wiki/Champlain_and_St._Lawrence_Railroad,benign
18015,stopbcartscuts.wordpress.com/,benign
18016,kenyayevette.club,phishing
18017,http://clinicavisualiza.com/en/about-us/curriculum-vitae.html,defacement
18018,bizofbaseball.com/index.php?option=com_content&view=article&id=5441:mariners-athletics-to-open-2012-mlb-season-in-japan&catid=30:mlb-news&Itemid=42,benign
18019,http://gras.rs/sr/katalog-biljaka/category/125-acer-platanoides-crimson-king.html,defacement
18020,amazon.com/Outrageous-Toys-Photokinz-3a-Marbles-the/dp/B000VYLB9Y,benign
18021,vancouversun.com/travel/Charlevoix+rail+cruise/5448632/story.html,benign
18022,pam.wikipedia.org/wiki/Karl_Benz,benign
18023,familyorigins.com/users/s/t/g/Bob--Stgelais/FAMO1-0001/d118.htm,benign
18024,http://www.kristall-zell.at/index.php/nl/aktivitaeten.html,defacement
18025,worldsrecords.com/pages/artists/m/moten_bennie/bennie_moten_27205.html,benign
18026,http://www.qingzu.nl/traditionele-chinese-geneeskunde.html,defacement
18027,alumniclass.com/high-school-alumni-classmates/indiana/new-haven/6654?page=2,benign
18028,http://torcache.net/torrent/9C13E0231A4417C111049840CC11D2CEC131D9C7.torrent?title=[kickass.to]jupiter.ascending.2015.1080p.bluray.x264.dts.rarbg,benign
18029,playbill.com/multimedia/gallery/3115.html,benign
18030,customaniacs.org/forum/cyberclown-covers/72714-whiteout.html,benign
18031,http://appelboerderij.nl/index.html,defacement
18032,slideshare.net/amronsen/the-life-of-marie-de-medicis-queen-of-france-vol-3,benign
18033,http://www.foehn.es/component/mailto/index.html?tmpl=component&link=f494433140f925fb1e05cbbe22c7e6d35f6f741e,defacement
18034,http://fb.com.accounts.login.userid.372238.fb12m.com/wed15/fbn/,phishing
18035,planetmagrathea.com/22/8149/,benign
18036,usaa.com.inet.ent.logon.logon.redirectedfromlogoff.truemain.warefpub.globalproducts.priauth.nav.studentsuccess.com.au,phishing
18037,timberwolves.gonorthwood.com/mbasketball/?newsID=5169,benign
18038,http://www.thc-hanau.de/index.php/component/jevents/icalrepeat.detail/2013/01/26/305/35|41|36|39|38|37|40/index.html,defacement
18039,http://pjhku.com/plugin.php?id=levsign&m=2&fh=6848d1f0&hook=1&mobile=no,malware
18040,http://www.tikivapors.com/banners/verfyeditunes.acc/img/update/,phishing
18041,frontiersman.com/articles/2011/02/27/local_news/doc4d69f13adbd69790125503.txt,benign
18042,http://www.spbshkaf.ru/catalog/category/kupe/2,defacement
18043,lyricsmania.com/unexpect_lyrics.html,benign
18044,ontariohaunts.com/,benign
18045,ils.unc.edu/dpr/path/horrorfilms/,benign
18046,myspace.com/projet11/music/songs/projet-1-1-le-devoir-de-d-sob-issance-mp3-84065247,benign
18047,yelp.co.uk/biz/monmouth-coffee-london-3,benign
18048,http://www.unitre.org/index.php?option=com_eventlist&view=details&id=412:genova-con-lafrica-progetti-e-solidarieta&Itemid=221,defacement
18049,http://thenextweb.com/apple/2015/05/11/apple-teams-up-with-world-wildlife-fund-to-expand-forest-conservation-in-china/,benign
18050,crazylilthingcalledluv.blogspot.com/,benign
18051,cultofruins.blogspot.com/2010/07/spiritualized-ladies-and-gentlemen-we.html,benign
18052,http://9779.info/%E7%B2%98%E5%9C%9F%E7%BA%B8%E7%9B%98%E7%B2%98%E8%B4%B4%E7%94%BB/,malware
18053,bestcnenege.ru,phishing
18054,allmusic.com/album/hard-times-and-nursery-rhymes-r2102467,benign
18055,spoke.com/dir/p/banister/scott,benign
18056,towleroad.com/norman-brannon/,benign
18057,buy.com/prod/mower-county-minnesota-lyle-township-mower-county-minnesota-austin/216349084.html,benign
18058,http://9779.info/%E5%B9%BC%E5%84%BF%E5%9B%AD%E8%B1%86%E5%AD%90%E7%B2%98%E8%B4%B4%E7%94%BB%E6%95%99%E6%A1%88/,malware
18059,en.wikipedia.org/wiki/ArchitectsAlliance,benign
18060,http://www.northcoastpost.de/index.php?option=com_mailto&tmpl=component&link=24e1405258a1d9f21470e6af406efad524513859,defacement
18061,teamstats.net/sportingathleticafc/,benign
18062,twitter.com/Shawn_Turner,benign
18063,http://mzracing.sk/index.php?page=shop.product_details&category_id=836&flypage=flypage.tpl&product_id=2334&option=com_virtuemart&Itemid=14,defacement
18064,banyanhearts.com/,benign
18065,http://www.prospectparkquietskies.org/crown-heights-asthma-report.html,defacement
18066,en.wikipedia.org/wiki/John_Caswell_Davis,benign
18067,imtl.org/montreal/building/Bain-publique-Maisonneuve.php,benign
18068,http://papillon-vole.fr/index.php?page=shop.product_details&flypage=flypage.tpl&product_id=23&category_id=5&option=com_virtuemart&Itemid=22,defacement
18069,cbc.ca/sports/soccer/molinaro/2007/03/toronto_fc_supporters_get_ahea.html,benign
18070,http://www.rauschlicht.de/index.php?view=article&catid=2:info&id=5:lichtfarben&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=6,defacement
18071,leaguelineup.com/welcome.asp?url=kingsmajorbantam,benign
18072,sprintcenter.com/,benign
18073,youtube.com/watch?v=k4k5Ms1Phck,benign
18074,youtube.com/watch?v=pdqRNUSaj5w,benign
18075,encycl.opentopia.com/A/AI/AIR,benign
18076,http://bleacherreport.com/articles/2461967-jeff-teague-bradley-beal-headline-critical-wizards-vs-hawks-game-5-showdown,benign
18077,http://www.impactosmt.com.br/index.php?option=com_content&view=article&id=80:a-educacao-ambiental-e-a-questao-do-lixo-urbano&catid=38:artigos&Itemid=59,defacement
18078,69.koplowicz.com/node/40,benign
18079,http://www.applausemovie.com/news/175-paprikas-back-stateside,defacement
18080,en.wikipedia.org/wiki/Bree_Walker,benign
18081,weather.com/outlook/travel/destination-guides/MB,benign
18082,bevnet.com/reviews/mistic/Fruit_Punch,benign
18083,montgabriel.com/,benign
18084,youtube.com/watch?v=crinkkdAXOc,benign
18085,qando.net/Details.aspx?Entry=4199,benign
18086,montrealgazette.com/news/Montreal+Alouettes+Etienne+Boulay+like+sleepwalking/5237447/story.html,benign
18087,amazon.co.uk/Bent-DVD-Lothaire-Bluteau/dp/B00009P9PA,benign
18088,king5.com/sports/high-school/The-BIG-Game-Bonney-Lake-beats-Sumner-26-21-129576588.html,benign
18089,http://www.richpictures.co.uk/home/viewpost/273,defacement
18090,http://extratorrent.cc/torrent/4188642/25+Beautiful+Sexy+Hot+Girls+Wallpaper+Set+82.html,benign
18091,hockeydb.com/ihdb/stats/pdisplay.php?pid=16003,benign
18092,http://www.sweetwaterplantation.com/trophy-room/frank_hogs.html,defacement
18093,gone-hollywood.com/2007/01/michelle-manhart-playboy-photos/,benign
18094,spokeo.com/William+Decker,benign
18095,amazon.co.uk/Medical-Detectives-Berton-Roueche/dp/5557020306,benign
18096,http://momoshop.com.tw/category/LgrpCategory.jsp?l_code=2108400000&Area=tooth&FTOOTH=21&mdiv=1000900000-bt_5_023_05&ctype=B,benign
18097,psacsports.org/Sports/gen/2008/50GreatestMoments.asp?nl=18,benign
18098,http://plarium.com/fr/jeux-de-strategie/stormfall-age-of-war/actualites/des-lames-pour-le-nord/,benign
18099,purplepornstars.com/search/?q=%22Candy+Samples%22&kwid=14686&c=1,benign
18100,hotstays.com/ian_hotels/landmarks.cfm?i=11375410,benign
18101,linkedin.com/in/jpollardconsolidatedconsulting,benign
18102,http://motthegioi.vn/khoa-hoc-giao-duc/dung-bang-gia-chi-co-the-vao-he-thong-cong-chuc-nha-nuoc-187573.html,benign
18103,indianexporters.com/chawla-chemical-industries-com-555554264.html,benign
18104,movoto.com/real-estate/homes-for-sale/san-leandro.html,benign
18105,safetyads2018.000webhostapp.com,phishing
18106,padmapper.com/search/apartments/Quebec/Outremont/,benign
18107,buffcuties.blogspot.com/2008/03/had-to-share-this.html,benign
18108,encycl.opentopia.com/D/D/DEA,benign
18109,en.wikipedia.org/wiki/Didi_%26_Ditto_Kindergarten:_A_Feast_for_Zolt,benign
18110,wdfw.wa.gov/,benign
18111,http://www.sussexbrickworkltd.co.uk/lee-on-the-solent-bricklaying.html,defacement
18112,eventful.com/performers/vermillion-lies-/P0-001-000110812-2,benign
18113,encyclopedia2.thefreedictionary.com/wild+basil,benign
18114,devils-shadow.com/forums/television-series-complete-seasons-only/188611-nwa-wcw-ppv-archive-1983-2001-single-links.html,benign
18115,business.highbeam.com/1065/article-1G1-123853442/thomas-hart-benton-working-composition,benign
18116,http://antenassaojose.com.br/site/index.php?view=article&catid=115:sky-hd-light-2013--futebol&id=146:sky-hd-light-2013-mais-futebol&tmpl=component&print=1&layout=default&page=&option=com_content&Itemi,defacement
18117,usgennet.org/usa/wi/county/clark/cemeteries/wood/Bi.htm,benign
18118,blacksealmusic.com/artists/audrye-sessions,benign
18119,giromamas.mk,phishing
18120,healthgrades.com/physician/dr-jennifer-ogilvie-xd725/,benign
18121,ca.sports.yahoo.com/cfl/blog/cfl_experts/post/Marc-Olivier-Brouillette-s-battle-to-keep-his-le?urn=cfl-360205,benign
18122,classicauctions.net/Default.aspx?tabid=266&auctionid=6&op=viewcat&catid=31,benign
18123,twitter.com/strongssteele,benign
18124,http://midas-medical.com/products/ultrasound/black-white-portable-system/index.html,defacement
18125,youtube.com/watch?v=lj9bR8fqKRk,benign
18126,aep-auto.com/,benign
18127,plastics.syr.edu/content/nixon_nitration.php,benign
18128,http://codep34.fr/index.php?option=com_content&view=article&id=53&Itemid=74,defacement
18129,baberfamilytree.org/usa/william1748.htm,benign
18130,http://www.mariamagdalena-bogatynia.pl/index.php?option=com_rsgallery2&page=inline&id=826&Itemid=67,defacement
18131,http://www.skshu.com.cn/service/healthy_master.aspx,defacement
18132,http://okumaaliskanligi.com/okuma-aliskanligi/95-beynimiz-nasil-ogreniyor.html,defacement
18133,lacndb.com/Info.php?name=Paolo%20Renda,benign
18134,people.famouswhy.com/bobby_rousseau/,benign
18135,zoominfo.com/people/Giasson_Alain_612496528.aspx,benign
18136,http://www.magramoto.it/component/virtuemart/category/16/lampade.html,defacement
18137,msn.foxsports.com/collegebasketball/story/BUTLER-A-BIG-DEALITS-TIME-TO-STOP-THINKING-OF-THE-HORIZON-LEAGUE-CHAMPS-AS-THE-LITTLE-GUYNCAA-MENS-FINAL-FOUR-CHAMPI-25964288,benign
18138,http://www.tochnogopvakantie.nl/reizen/start70.html,defacement
18139,hillel.ca/,benign
18140,http://thecheekofher.com/index.php?start=33,defacement
18141,moviefone.com/celebrity/ernest-truex/1835707/main,benign
18142,yellowpages.com/wilson-tx/rv-parks,benign
18143,http://www.juventudelirica.com.br/index.php?option=com_user&view=register,defacement
18144,http://allegro.pl/listing/listing.php?id=8845&order=m&p=2&string=%7Bstring%7D&bmatch=seng-ps-mp-p-sm-isqm-2-e-0402,benign
18145,http://spankbang.com/4ze1/video/brunette+with+big+boobs+fucked+in+a+cellar+public+agent,benign
18146,http://michaelgoczol.de/hp/index.php/portfolio/advertising,defacement
18147,wiki.dbpedia.org/Datasets?v=lbf,benign
18148,kfog.tunegenie.com/,benign
18149,acdelcoadvantage.saepio.com/ams/login.do,benign
18150,skyscanner.com/airports/fdf/fort-de-france-airport.html,benign
18151,bestchaenge.guru,phishing
18152,genforum.genealogy.com/boisvert/,benign
18153,armstrongmywire.com/,benign
18154,livesoccertv.com/teams/usa/new-york-red-bulls/,benign
18155,http://1-configurazione-supporto-apple.store-contatta.bimabn.com/c/Apple-id/5a2c77cee856d3fae9e828b94449f95e/,phishing
18156,music.aol.com/artist/tony-toni-tone,benign
18157,allstarpics.net/pic-gallery/mira-sorvino-pics.htm,benign
18158,mymostwanted.com/forum/showthread.php?t=79634,benign
18159,http://www.rich.in.ua/star-gallery/business/52-stiven-kovi.html,defacement
18160,oakland.crimespotting.org/,benign
18161,sewing-machine-cabinets.net/singer-model/,benign
18162,stackoverflow.com/questions/4586028/adding-an-image-to-a-label-in-wpf,benign
18163,http://www.koenigsbacher-biergarten.de/cmx/index.php?view=article&id=46:impressum&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=58,defacement
18164,amazon.com/Diary-Frederick-MacKenzie-Vol-1/dp/040501130X,benign
18165,http://www.binnecopark.com/index.html,defacement
18166,http://www.nephotography.com.au/galleries/index.php?do=photocart&action=checkout,defacement
18167,http://www.kloster-hornbach.de/de/klosterhotel/romantiker/ansprechpartner,defacement
18168,vinylrecords.ch/A/AP/April-Wine/Stand-Back/april-wine-stand-back.html,benign
18169,fanpix.net/gallery/dorothy-parker-pictures.htm,benign
18170,http://www.slab.ro/component/joocm/profile/69-joldosaura,defacement
18171,genealogie.org/famille/dionne/association-eng.html,benign
18172,http://www.rew.nl/zagen,defacement
18173,whosdatedwho.com/tpx_50938/bob-steele/,benign
18174,http://ap.org/Content/AP-In-The-News/2014/AP-names-Peter-Prengaman-Southern-Cone-news-editor,benign
18175,http://www.simonkagyorgy.hu/wp-content/uploads/2012/02/txt.htm,phishing
18176,torrentz.eu/048464c353588918b4b3be6929dc5bbb83456ddd,benign
18177,celebbusters.com/tour1/celebrity.php?c=Forsyth%20Rosemary,benign
18178,en.wikipedia.org/wiki/1933_Chicago_White_Sox_season,benign
18179,ca.linkedin.com/in/guillaumecouture,benign
18180,sportsunlimitedinc.com/hatsandgloves.html,benign
18181,moneytalks.com/main.htm?id=,benign
18182,voices.cla.umn.edu/artistpages/wongNellie.php,benign
18183,http://torcache.net/torrent/08A0475CE46BC68722603391306A06C6DC214379.torrent?title=[kickass.to]fifty.shades.of.grey.2015.uncut.dvdrip.xvid.nl.subs.dmt,benign
18184,seo-smo.net/2010/02/22/m-commerce-websites/,benign
18185,http://www.hmaca.com/winnipeg-accounting-blog/tag/cra-tax-tips/index.html,defacement
18186,mcphersonsentinel.com/news/x76452839/Bennett-exhibit-at-VAAM-in-Nov,benign
